  06AQ20141202,   A12,57,5,1,2,20150111,507,-70.5215,-8.758,1005,151.5,-1.8348,34.3216,2,-999,9,325.1,2,-999,9,61.8,2,29.65,2,0.04,2,2.06,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.8378
  06AQ20141202,   A12,57,8,5,2,20150111,914,-70.5215,-8.758,1005,5.7,-1.7022,34.0704,2,-999,9,352.8,2,-999,9,58,2,26.29,2,0.07,2,1.81,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7023
  06AQ20141202,   A12,57,8,4,2,20150111,913,-70.5215,-8.758,1005,25.1,-1.729,34.0992,2,-999,9,349.4,2,-999,9,58.49,2,26.71,2,0.06,2,1.81,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7295
  06AQ20141202,   A12,57,8,3,2,20150111,912,-70.5215,-8.758,1005,50.7,-1.746,34.1183,2,-999,9,346.7,2,-999,9,58.1,2,27.09,2,0.06,2,1.84,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.747
  06AQ20141202,   A12,57,8,2,2,20150111,910,-70.5215,-8.758,1005,81.1,-1.7476,34.135,2,-999,9,344.6,2,-999,9,58.98,2,27.29,2,0.06,2,1.85,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7492
  06AQ20141202,   A12,57,8,1,2,20150111,908,-70.5215,-8.758,1005,126.6,-1.7693,34.1859,2,-999,9,339.8,2,-999,9,59.95,2,28.07,2,0.05,2,1.89,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7719
  06AQ20141202,   A12,57,9,5,2,20150111,1014,-70.5215,-8.758,1005,10.1,-1.7324,34.0763,2,-999,9,351.2,2,-999,9,-999,2,-999,2,-999,2,-999,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7326
  06AQ20141202,   A12,57,9,4,2,20150111,1013,-70.5215,-8.758,1005,30.5,-1.75,34.0988,2,-999,9,347.7,2,-999,9,58,2,26.81,2,0.06,2,1.83,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7506
  06AQ20141202,   A12,57,9,3,2,20150111,1012,-70.5215,-8.758,1005,60.6,-1.7653,34.166,2,-999,9,341.5,2,-999,9,59.37,2,27.59,2,0.06,2,1.89,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7665
  06AQ20141202,   A12,57,9,2,2,20150111,1010,-70.5215,-8.758,1005,101.1,-1.7732,34.1906,2,-999,9,338.3,2,-999,9,59.46,2,28.06,2,0.05,2,1.93,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7752
  06AQ20141202,   A12,57,9,1,2,20150111,1008,-70.5215,-8.758,1005,151.6,-1.8212,34.2996,2,-999,9,327.8,2,-999,9,61.51,2,29.46,2,0.04,2,2.02,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.8243
  06AQ20141202,   A12,57,10,5,2,20150111,1115,-70.5215,-8.758,1005,5.4,-1.7526,34.1257,2,-999,9,345.2,2,-999,9,-999,2,-999,2,-999,2,-999,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7527
  06AQ20141202,   A12,57,10,4,2,20150111,1114,-70.5215,-8.758,1005,25.4,-1.7848,34.2029,2,-999,9,337.9,2,-999,9,59.17,2,28.29,2,0.05,2,1.93,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7853
  06AQ20141202,   A12,57,10,3,2,20150111,1113,-70.5215,-8.758,1005,50.5,-1.7926,34.2175,2,-999,9,335.8,2,-999,9,59.27,2,28.44,2,0.05,2,1.93,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7936
  06AQ20141202,   A12,57,10,2,2,20150111,1111,-70.5215,-8.758,1005,80.8,-1.7967,34.2361,2,-999,9,334.1,2,-999,9,59.56,2,28.54,2,0.05,2,1.96,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7983
  06AQ20141202,   A12,57,10,1,2,20150111,1109,-70.5215,-8.758,1005,126.2,-1.8206,34.2973,2,-999,9,328.4,2,-999,9,60.53,2,29.34,2,0.05,2,2.01,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.8231
  06AQ20141202,   A12,57,11,5,2,20150111,1218,-70.5215,-8.758,1005,10.2,-1.7936,34.2209,2,-999,9,336.4,2,-999,9,-999,2,-999,2,-999,2,-999,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7938
  06AQ20141202,   A12,57,11,4,2,20150111,1217,-70.5215,-8.758,1005,30.1,-1.7916,34.2188,2,-999,9,336.3,2,-999,9,59.37,2,28.42,2,0.05,2,1.97,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7922
  06AQ20141202,   A12,57,11,3,2,20150111,1216,-70.5215,-8.758,1005,60.5,-1.7992,34.2405,2,-999,9,334,2,-999,9,59.46,2,28.56,2,0.05,2,2,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.8004
  06AQ20141202,   A12,57,11,2,2,20150111,1214,-70.5215,-8.758,1005,101.1,-1.8328,34.3114,2,-999,9,326.7,2,-999,9,59.56,2,28.75,2,0.05,2,1.99,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.8348
  06AQ20141202,   A12,57,11,1,2,20150111,1212,-70.5215,-8.758,1005,151.5,-1.8306,34.3096,2,-999,9,327,2,-999,9,60.73,2,29.58,2,0.04,2,2.01,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.8336
  06AQ20141202,   A12,57,12,5,2,20150111,1313,-70.5215,-8.758,1005,6.6,-1.7245,34.0905,2,-999,9,350,2,-999,9,58.3,2,27.4,2,0.06,2,1.89,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7246
  06AQ20141202,   A12,57,12,4,2,20150111,1312,-70.5215,-8.758,1005,17.6,-1.7935,34.23,2,-999,9,335.2,2,-999,9,59.36,2,28.45,2,0.05,2,1.98,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7938
  06AQ20141202,   A12,57,12,3,2,20150111,1310,-70.5215,-8.758,1005,51.1,-1.8078,34.2619,2,-999,9,332.4,2,-999,9,59.85,2,28.73,2,0.05,2,2,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.8088
  06AQ20141202,   A12,57,12,2,2,20150111,1309,-70.5215,-8.758,1005,80.8,-1.821,34.2901,2,-999,9,328.1,2,-999,9,-999,2,-999,2,-999,2,-999,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.8226
  06AQ20141202,   A12,57,12,1,2,20150111,1307,-70.5215,-8.758,1005,126.1,-1.8328,34.313,2,-999,9,326.8,2,-999,9,60.73,2,29.61,2,0.04,2,2.06,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.8353
  06AQ20141202,   A12,57,13,5,2,20150111,1416,-70.5215,-8.758,1005,10.1,-1.6698,34.0599,2,-999,9,354.3,2,-999,9,57.81,2,27.12,2,0.06,2,1.87,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.67
  06AQ20141202,   A12,57,13,4,2,20150111,1415,-70.5215,-8.758,1005,30.2,-1.7479,34.129,2,-999,9,345.6,2,-999,9,58.3,2,27.5,2,0.06,2,1.92,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7485
  06AQ20141202,   A12,57,13,3,2,20150111,1414,-70.5215,-8.758,1005,60.4,-1.8081,34.2704,2,-999,9,331.3,2,-999,9,59.85,2,28.97,2,0.04,2,2.02,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.8093
  06AQ20141202,   A12,57,13,2,2,20150111,1412,-70.5215,-8.758,1005,101,-1.8239,34.3044,2,-999,9,327.6,2,-999,9,59.75,2,29.48,2,0.04,2,2.05,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.8259
  06AQ20141202,   A12,57,13,1,2,20150111,1410,-70.5215,-8.758,1005,152,-1.8394,34.3273,2,-999,9,324.6,2,-999,9,60.92,2,29.81,2,0.04,2,2.07,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.8425
  06AQ20141202,   A12,57,14,5,2,20150111,1617,-70.5215,-8.758,1005,5.1,-1.6178,34.0578,2,-999,9,353.5,2,-999,9,56.74,2,26.12,2,0.07,2,1.83,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.6179
  06AQ20141202,   A12,57,14,4,2,20150111,1616,-70.5215,-8.758,1005,25.8,-1.704,34.1274,2,-999,9,344.2,2,-999,9,58.88,2,27.97,2,0.05,2,1.95,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7045
  06AQ20141202,   A12,57,14,3,2,20150111,1615,-70.5215,-8.758,1005,40.9,-1.805,34.27,2,-999,9,330,2,-999,9,60.05,2,29.06,2,0.05,2,2.03,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.8058
  06AQ20141202,   A12,57,14,2,2,20150111,1613,-70.5215,-8.758,1005,81.4,-1.8253,34.3066,2,-999,9,326.1,2,-999,9,60.63,2,29.44,2,0.04,2,2.05,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.8269
  06AQ20141202,   A12,57,14,1,2,20150111,1611,-70.5215,-8.758,1005,126.1,-1.8398,34.3197,2,-999,9,324.1,2,-999,9,60.83,2,29.61,2,0.04,2,2.07,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.8423
  06AQ20141202,   A12,57,15,5,2,20150111,1715,-70.5215,-8.758,1005,10.8,-1.642,34.058,2,-999,9,355.7,2,-999,9,57.22,2,25.92,2,0.08,2,1.78,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.6422
  06AQ20141202,   A12,57,15,4,2,20150111,1714,-70.5215,-8.758,1005,25.8,-1.6427,34.0966,2,-999,9,350.8,2,-999,9,59.18,2,27.56,2,0.06,2,1.9,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.6432
  06AQ20141202,   A12,57,15,3,2,20150111,1712,-70.5215,-8.758,1005,61.1,-1.8106,34.2861,2,-999,9,329,2,-999,9,61.02,2,29.11,2,0.05,2,2.02,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.8118
  06AQ20141202,   A12,57,15,2,2,20150111,1711,-70.5215,-8.758,1005,101.6,-1.8335,34.312,2,-999,9,325.9,2,-999,9,61.51,2,29.6,2,0.05,2,2.03,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.8355
  06AQ20141202,   A12,57,15,1,2,20150111,1708,-70.5215,-8.758,1005,151.7,-1.8402,34.324,2,-999,9,324.3,2,-999,9,60.83,2,29.62,2,0.05,2,2.04,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.8432
  06AQ20141202,   A12,57,16,5,2,20150111,1918,-70.5215,-8.758,1005,5.5,-1.6132,34.063,2,-999,9,354.7,2,-999,9,57.32,2,26.08,2,0.08,2,1.79,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.6133
  06AQ20141202,   A12,57,16,4,2,20150111,1916,-70.5215,-8.758,1005,25.7,-1.6518,34.0787,2,-999,9,353.4,2,-999,9,57.61,2,26.11,2,0.07,2,1.83,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.6523
  06AQ20141202,   A12,57,16,3,2,20150111,1914,-70.5215,-8.758,1005,61,-1.8172,34.2909,2,-999,9,328.1,2,-999,9,60.34,2,29.36,2,0.05,2,2.03,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.8184
  06AQ20141202,   A12,57,16,2,2,20150111,1913,-70.5215,-8.758,1005,81.3,-1.8166,34.2964,2,-999,9,328,2,-999,9,61.12,2,29.39,2,0.05,2,2.05,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.8182
  06AQ20141202,   A12,57,16,1,2,20150111,1911,-70.5215,-8.758,1005,126.1,-1.825,34.3082,2,-999,9,325.8,2,-999,9,61.31,2,29.59,2,0.04,2,2.04,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.8275
  06AQ20141202,   A12,57,17,5,2,20150111,2015,-70.5215,-8.758,1005,10.6,-1.6825,34.0679,2,-999,9,354.7,2,-999,9,57.52,2,26.29,2,0.07,2,1.82,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.6827
  06AQ20141202,   A12,57,17,4,2,20150111,2014,-70.5215,-8.758,1005,25.6,-1.6661,34.0719,2,-999,9,354.5,2,-999,9,57.52,2,26.21,2,0.07,2,1.81,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.6666
  06AQ20141202,   A12,57,17,3,2,20150111,2013,-70.5215,-8.758,1005,46,-1.6588,34.1122,2,-999,9,350,2,-999,9,58.59,2,27.31,2,0.07,2,1.88,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.6597
  06AQ20141202,   A12,57,17,2,2,20150111,2012,-70.5215,-8.758,1005,76,-1.8061,34.2569,2,-999,9,332.6,2,-999,9,61.02,2,29.1,2,0.05,2,2.03,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.8076
  06AQ20141202,   A12,57,17,1,2,20150111,2009,-70.5215,-8.758,1005,152.1,-1.8325,34.3132,2,-999,9,325.8,2,-999,9,61.61,2,29.61,2,0.05,2,2.07,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.8356
  06AQ20141202,   A12,57,18,5,2,20150111,2114,-70.5215,-8.758,1005,5.5,-1.6266,34.0625,2,-999,9,354.7,2,-999,9,57.22,2,26.25,2,0.07,2,1.78,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.6267
  06AQ20141202,   A12,57,18,4,2,20150111,2112,-70.5215,-8.758,1005,25.7,-1.6198,34.0725,2,-999,9,354.1,2,-999,9,57.71,2,26.4,2,0.07,2,1.83,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.6203
